text,labels
"This spring I requested a yard waste recycling can, which I promptly paid for upon delivery. It was my understanding that the waste would be picked up each Monday and taken to the city recycling site, but I have observed that my yard waste is being dumped into the regular household garbage truck and hauled to the landfill. I object to this breach of trust. Please see that the yard waste is indeed recycled, or refund my money. ",0
"Thank you for the computer benchmarks produced by Springfield Computer Associates; they really are excellent!Computer benchmarks produced by an independent third party such as your company provide a professional and unbiased standard that the industry relies on for making critical purchasing decisions. In addition, the software is easy to use and is updated regularly.Thank you once again for your contribution to the industry. ",0
My love for you will never fade away as I have built a home for you in my heart with great care and loveable memories.,1
"I didn't realize until now just how badly I mishandled our relationship. By being apart and not talking for so long, I quickly learned that you were everything I ever wanted and, by being so afraid of losing you, I ended up chasing you away by scaring you. It wasn't until now that I've realized that instead of complaining about the time I didn't have with you, I should've cherished the time I did have because it was real and filled with affection.You are always on my mind. I realize now how special it was to hear your voice.I realize I miss all the little things you do. I miss the way we look into each other's eyes and understand without saying a word. I miss the way you trust me with your children and you with mine. I miss the way you write ""I love you"" on a steamy window or mirror. I miss the way you signed to me that you love me or give me a kiss or hug while the kids aren't watching. I miss the way we joke that we are attached at the hip while fixing supper and the way we wrestle while tickling each other. I could go on and on, but you know what I'm saying. Yes, it's the little things I miss the most. The little things that I recklessly take for granted.The promise I made to you is a promise that I will keep forever, no matter what. You will always hold the prime place in my heart. Even though I'm dating here and there, I compare each one to you. You've set the bar very high for me, and that's a good thing because I refuse to settle for anything less. When I read your e-mail, it was the happiest I'd been in weeks because I regained a friend who means the world to me.Before I close, I want to sincerely say one last thing straight from my heart. I'm sorry I tried to force you to play by my rules. I realize now that what I miss the very most is you!",1
"Where can you find the most up-to-date information about pediatric nutrition while meeting old friends and making new ones? At the 25th Annual Pediatric Nursing Conference, scheduled for June 11-13 in Springfield, Kansas.We will be gathering pediatric nurses from all over the country to share experiences and learn the latest techniques. Professor Doe from Kansas State will be our Keynote speaker. For further details, see the enclosed brochure.Please note that if you would like to take advantage of our block booking at the Springfield Plaza, we need to receive your fully paid registration by April 28. ",0
"We trust we will avoid the strike threatened by the local metal workers' union next week. But in case we don't, we need to have contingency plans in place.To begin with, please handle all current orders immediately so we will have no backlog. Since management and nonunion personnel will be required to take over many functions, please let your supervisor know in which areas you feel most qualified to work. If a picket line forms in front of the building, avoid confrontation by entering through the underground parking area.We will be working around the clock to reach a settlement so no one will suffer unduly from the strike. Your help will be appreciated. Thank you for your hard work and support. ",0
"Now that our relationship is getting serious, I want to tell you that I feel blessed just to know you and to be in your life. When I think about us planning our life together, I believe that God has given me a wonderful gift! I don't say I deserve it, but I do say that I am happy to plan our future together.My heart is yours, so take care of it and tread lightly. I wish I could be with you now as you face so many struggles, but know that I am there in spirit and am praying for everything to work out for you. No matter where this life will take us, together or not, know that you will always be in my heart and be ""my one and only.""",1
"I know that you probably don't feel much loved by me right now, but I want you to know that I do love you very much. You are my reason for everything. I look at you and I feel like a teenager in love for the first time. The way you talk, the way you walk, and the way you hold me makes my knees weak. I want you to know that no matter how many rough times we go through, that feeling is always there, and I will always wonder what I did to make you love me. Why would such a wonderful guy love me? I don't know, but I am so thankful and proud that you do.",1
"Congratulations on the speech you gave at the annual symposium last Friday. The topic was timely, and you presented the material on the new innovations in a way that everyone could understand. I personally feel much more confident working with the new system now than I did before your presentation. Thank you for a very valuable experience. ",0
Thousand reasons are not enough to make me feel loved and special. Only your touch and smile can do it in a blink. Love you forever.,1
"FOR RELEASE AFTERJULY 5, 2019For further information:John Doe Doe Incorporated 1600 Main Street Springfield, KS 12345555-5555Doe ASSOCIATES TO HOST HOME SHOWDoe Associates, a state leader in custom home designs, will celebrate its 50th anniversary with a week-long model home show beginning Monday, August 23, and ending August 30. The show will include daily guided tours of their latest designs at 1600 Main Street in Springfield. The public is invited to view the homes from 8:00 a.m. to 10:00 p.m. each day. Designers will be on hand to answer questions. Prizes, including a new car, will be awarded. Refreshments will be offered!Founded shortly after WWII by the Doe Brothers, the company has grown in five years to employ 90 full-time craftsmen. Dedicated to the creation of customized homes at a modest cost, Doe Associates is now the leader in custom home construction in Springfield. The company has won the outstanding home design award for the State of Kansas for the past two years and was featured in the October 2018 issue of Model Homes.Although housing starts have dropped nationwide during the past five years, Doe Associates has posted substantial gains each year. John Doe reports that they expect this growth to continue at a 10% annual rate. ",0
"We have approved your application for credit. Your initial credit limit is $2,000. If you wish, we will consider an increase after six months. Please refer to the enclosed forms that discuss the terms and conditions of your account and give the necessary consumer credit disclosures. If you have any questions, please call us at 555-5555. ",0
Thank you for experiencing me this magical kind of love; I cannot think of my future with anyone other than you! I love you so much.,1
"You certainly will be missed after next Monday. During the thirty years that you have worked at Doe, we have often taken for granted your fine management of everyday office routines. In retrospect, we realize that you have made our work easier because you anticipated our needs. Congratulations on a job well done and a retirement well deserved. ",0
"I appreciated the opportunity to get acquainted with you at the spring linguistics conference in Springfield. Thank you for sending me a copy of your recent paper.Recent financial problems in our state are resulting in the board of regents' elimination of programs they consider to be too costly. It appears that our department will be severely affected, so I am looking for another position in linguistic theory. I have a good publication record in phonology and can teach both graduate and undergraduate classes in phonology and general linguistics. During the past five years I have chaired seven doctoral and ten master's committees. I believe I can make a valuable contribution to any linguistics program.I am enclosing a copy of my resume for your information. If you become aware of any positions for which I may apply, I would sincerely appreciate a note, call, or e-mail message. ",0
"RE: April payment for garbage services, account #123Enclosed is Doe's check for $100 to cover garbage services for April. This contract has worked out much better than I expected. I want to discuss terms for an additional year. Please give me a call to set up a convenient time to meet. ",0
"When I was a little girl, I dreamed of that one person with whom I would share my dreams, happiness, and life. I could not see his face, but he was there. I always felt he was out there. I just needed to find him. I visualized the bond we would have and the courage he would give me to get through life's obstacles. All these years that I have been with others, feeling my way through life, learning lessons that later on would prepare me to become the person I am now. I've been sad and alone. Then one day I saw clearly that he was finally here. Here in my world was the man that I had dreamed of and had hoped I would not miss meeting in life--that man is you.",1
"No more shams — a real love letter this time — then I can breathe freely, and perhaps who knows begin to sit up and get well — I haven’t said ‘kiss me’ because life is too short for the kiss my heart calls for… All your words are as idle wind — Look into my eyes for two minutes without speaking if you dare! Where would be your 54 years? and my grandmother’s heart? and how many hours would you be late for dinner? — If you give me one kiss and you can only kiss me if I say ‘kiss me’ and I will never say ‘kiss me’ because I am a respectable widow and I wouldn’t let any man kiss me unless I was sure of the wedding ring — Stella.",1
"Jane Doe has asked that I write a letter of recommendation to accompany her application to be a part-time cashier at your store. Jane was 13 when her family moved next door and she began working as our babysitter. We found her to be very pleasant and trustworthy. We always felt secure in leaving our children in her care and the children loved her. We continue to have a close relationship with her and her family.Jane is an excellent student and is a cheerleader at Springfield High School. From my observations she gets along well with all age groups and has high aspirations for her future. I believe she will work well in any public setting and that she will be an efficient, trustworthy employee. I am happy to recommend her without reservation as a part-time cashier in your Springfield store. ",0
"RE: Special meeting on profit-sharing planJohn Doe would like to meet with employees this Friday to discuss the possibility of a long-term profit-sharing program. To avoid closing the offices, half of the staff should attend the meeting at 3:00 p.m. and the other half at 4:00 p.m. Please make the necessary arrangements.I suggest you review the present benefits package before attending, so you will understand all the implications of a change. This is a unique opportunity to help structure a plan for your maximum benefit. Please plan to attend. ",0
"The day you left me, I felt so empty inside. I knew part of the reason you were leaving was because of me. I tried to do everything I could to keep you here, but I guess you needed space. I thought that when you left I wouldn't feel any love anymore, but the truth may be that true love never does go away.The day you left was the hardest thing I ever experienced because I still loved you. I don't think the love I have for you will ever die, no matter how much you make me cry, and no matter what you said to me. That's because I will never forget all the happy moments that we shared together.The day you left me, I didn't know what to do. I was afraid to call you, but I continued to hope that one day you would miss me and would want to see me again. I would probably still agree to see you and to talk about us, if you called me. I don't know. Call me and find out.",1
"I love you with all my heart! I will never forget all of the good times we have had together, and I will definitely never forget you and the way you have changed me. I have never felt this way about any guy I have ever met. You have made me the happiest girl in the world! When I am with you, time just rushes by, and I can't even begin to explain how you make me feel, but it's the best feeling in the world. I swear, every time I hear your name my heart just skips a beat! You are the most wonderful guy I have ever known. You have absolutely no idea how much I really love you--but trust me, it's more than you will ever know. I hope we last forever! Thanks for everything you do, Babe. I will love you always and forever.",1
"Please accept our apologies for the mistake that appeared in our Sunday advertisement. We didn't realize what happened until we received a flood of telephone calls ordering the stereo set for $99.00 instead of $399.00. A correction will appear in the next announcement.I know this is a disappointment for those who had their hopes raised, but you can understand that it is impossible for us to sell the set at that price. We will, however, give another 5% discount to all those who still want their orders filled at the correct price. Thank you for your understanding. ",0
"From time to time you ask me why I chose you. You want to know what was so special about you. Well, that reason is simple. I chose you because you are YOU! I have never had anyone treat me the way you do. I have never had anyone just look at me and make me feel beautiful. You do that to me! You make me feel special and wanted. As liberal as I can be, I would never do anything to hurt you. You mean more to me than you realize, and I hope that one day I can prove all of this to you! I want you for just being you!",1
I am returning your check in the sum of $554 made payable to Doe International instead of Doe Jewelry. Please reissue the check payable to Doe Jewelry. A self-addressed envelope is enclosed for your convenience. ,0
"I never thought that I could ever love again but you came into my life three months ago and showed me that I can. I have never been as in love with anyone before as I am with you now; every day you bring something new. You make me laugh and have never made me cry. Without your love I would probably die.I promise you this, from this day forth: I will love you forever, and don't ever doubt that. I will never want anyone else's touch but yours. You make me feel like I am the only woman in the world. You are the only man in the world as far as I am concerned! You are my heart and my soul. I feel as though we were meant to be together, that God has brought us together. I have always believed that I had a soul mate out there and I am sure that is you. I see it every time I look into your eyes, and I feel it when you hold me in your arms. Baby, my sweet baby, I love you.",1
"We know you are enjoying your new, four-wheel-drive pickup,"" so to help you keep it sparkling clean and problem free, we have included six vouchers good for the servicing and maintenance of your nearest Doe Service Center. You may use these vouchers at any time during the next 12 months. This is simply our way of saying ""thank you"" for helping Doe Motors become number one in customer satisfaction. We look forward to serving you in the future. ",0
"I feel like you are pulling away from this relationship. There are times when you tell me that you love me, but I do not feel like you love me as a man is supposed to love his wife. You tell me this is so unnecessary, but you need to realize it is necessary to me. I am living on our love and when it feels like it is one-sided, that hurts more than you realize.You also do things that confuse me especially in how you treat our children. You don't seem to try to be understanding; they are growing up and you seem afraid to lose them. But children do grow up and leave home and there is nothing to fear. They will always be our kids; we will always care for them and they know that.When our children are on their own, we will have more time together. That time can be great for us and especially for rekindling the passion that we once had. You have told me this many times and now you seem to have forgotten and are upset that we will have an empty nest. We are going to be happy and I will do all that I can to make this come true.",1
My life is incomplete without your love. My soul is incomplete without your companionship. Don't leave me till my last breath. Love you so much.,1
"Before I met you, my life was such confusion and a maze. I felt alone and without a purpose, like a broken arrow sailing aimlessly through the air. I felt that the commotion and noise of the world would always overwhelm me, and that I was bound to struggle through life as through a series of obstacles.But then you walked into my life and everything changed. You helped me find my way again. The world finally slowed down, the noise and commotion receded, and my heart began to beat stronger than ever before.You are my light. You are my fortune. With you, each moment of each day is more precious than words can express. What we have together is more wonderful than anything I could have imagined.When I count my blessings, I count you twice. I love you with all my heart and soul.",1
"I remember the day we met. You stole my heart and made it skip a beat. You have been the highlight of my life ever since then. When I sleep, I dream of you. When I work, we work together. When your heart beats, mine beats with yours.We have been friends for some time now; not one day has gone by without my thinking of you. And when I do think of you, the biggest smile comes across my face.I feel warm all over, and my heart skips a beat whether we're on the phone or just in the same room. Sweetheart, just looking into your eyes makes me remember the first day we met. I have the same dream we both want, and that is for both of us to fall in love with our best friend. I fell for you so long ago. Do you feel the same way about me?",1
"It is May 15th and your homeowner's dues are ten days tardy. As you know, the Homeowners' Association relies on dues to maintain the grounds, roads and condos in the area. We need your dues to finish the entrance sign which will read, ""Doe Estates."" At any rate, you will be charged a late penalty of $15.00 and we hope to receive your dues within three days. ",0
"It's so hard to believe that in just six days we will have been together for a year now! Time really does fly when you are having the time of your life, doesn't it? At times I wish we could go back and relive the whole relationship, don't you? Although we both made our share of mistakes, I wouldn't change one thing; not a single breath spent with you would be different.You are the greatest gift the world has ever presented to me. I have to admit that a year ago I didn't believe in God, or even any higher power for that matter, but now that I have you, you are my angel God has sent down to watch over me. You are my heart and my soul. You are everything to me. I love you with every ounce of my heart and soul, and so much more. Words cannot explain how much you mean to me, and I am truly blessed to have you in my life.This year has turned out to be so amazing. I want to thank you for making my life worthwhile. You are my heart, my soul, my everything. I never want to be without you. I love you so much!",1
"I know I am in love because I see you every way I turn--no matter what I am doing. I know I want to be with you, not just with you, but share everything with you, too. Just being close to you is not enough for me. I want to be a part of you; A part of your life forever. I never have to wonder if you love me. You complete me--my heart and my soul.You're my best friend, my lover, and my soul mate. You have been there and supported me like no one else has before. I'm lost without you. I love you more than life itself. There are no words I can say to truly tell you how much I really love you. I couldn't picture myself without you in my life. You are perfect for me in every possible way, and I want to spend the rest of my life with you.You give me reason to strive for more of everything. I learn more and more from you every day. My heart is forever yours. I know saying, ""I love you"" is powerful, yet I feel it's not enough. My life was a wreck before now. I never thought it would change, but you came into my life and everything took a turn for the best. You show me the value of life. You give me the most amazing feelings inside. It feels great to actually love and be loved in return. We have been friends for over three years now, and I know we have only been dating for a short time now, but I know our love will last a lifetime. I can't wait until I am your wife. I love you with all my heart. I am yours forever.",1
"It has come to our attention that some of you have expressed concern over the emergency treatment given to a recent accident victim. Company policy states that, ""In case of an accident, company medical personnel should be summoned immediately."" We reaffirm this directive and amend it as follows to prevent misunderstanding or potential harm: ""Only trained medical personnel are to handle accident victims."" Insurance regulations require this necessary precaution.Doe Corporation is concerned about the health and safety of all visitors and employees. We recognize that the best way to handle an injury emergency is to get medical help to the scene as soon as possible. Thank you for your attention to these procedures. We appreciate your cooperation. ",0
"Several weeks ago I received your invitation to join the ""Flower of the Month Club"" and to enter your sweepstakes. I declined the flowers offer, but returned the form qualifying me for a chance in the sweepstakes.Since then I have received monthly shipments of flowers, which I have returned marked ""refused, not ordered."" I have also received threatening letters telling me that I owe you over $85.00. I have sent you two letters (copies enclosed) explaining the misunderstanding and asking you to correct the problem. Today, I received a threatening letter from a collection agency, demanding payment for the flowers I returned.Since I have refused the flowers and have explained the situation twice before, I consider this to be harassment. I will not be bullied into paying for something that I did not order. If this continues I will take legal action rather than have you tarnish my good credit rating. ",0
"If you ask me why do I love you so much, I'd say because I see a piece of myself in you and because you let me be myself when I'm with you.",1
"I realize that during hard times you calm me. Sometimes, you can read my mind and then tell me exactly what I want to hear. Regardless of how much frustration there is in my life, I look forward to your voice to help me through.I wanted you to call me last night. I wanted to hear you say that I will be okay, no matter what the doctor said; that everything he said was just statistics. I wanted to hear you say that I am not a statistic. Even though I couldn't be in your arms, I wanted to believe that everything could okay, just by you saying it would. I hope that you will call me soon because I need you.I love you with all my heart.",1
"Over the past years, your foundation has significantly contributed to the financial health of our organization and to the continued successful operation of the services we provide. We see daily the positive effects of such services, and we want you to know that your contributions have directly assisted the hungry and homeless of our city, relieving much suffering and furthering a good cause.The major project for the coming year is to construct a new shelter and food kitchen for the homeless and hungry population in (Name of Neighborhood) neighborhood. Through our recent fundraising campaign, we have raised just about half of the funds required to successfully complete the project. Considering the past support and generosity of your foundation, we are writing today, therefore, to ask for a special show of commitment to help us meet our financial goals.The enclosed brochure details varying levels of support, all of which would greatly assist our plans. Please consider making a donation at the highest level possible for your foundation.Again, we deeply appreciate your continued vision and support. ",0
"Please cancel my compact disc membership immediately. My account is 1234. Please do not send me any more brochures, magazines or advertisements. My account is paid up, and according to the terms of the contract, my written notice is sufficient to cancel my subscription. ",0
"I am enclosing a copy of the credit report you sent me. I am distressed that the report claims that I failed to make payments on a stereo set and that it was repossessed. I have never purchased a stereo set on credit, and have never had a credit problem of any kind. There is another John Doe whose records often get confused with mine. His middle initial is M. I am John J. Doe. Please make the correction and send a corrected copy of the report to me and all other entities who received the inaccurate one. ",0
"Every day, I thank God for sending an angel like you into my life. I love you so much.",1
"If I were given three wishes, I would first wish to wake up in your arms every morning for the rest of my life. I want to breathe the same air that you breathe, when you awake up next to me. My second wish would be that I never harm you, or disappoint you, or break your heart again. I only want to love you like no one has ever loved you before. My third wish is really very simple. I wish that you would only tell me if you wish for any of these same things. If possible, you may still love me and want me with you so to help us get though life together, happy and satisfied. One word from you and I am sure this can be done, because I love you more today then I did before. My love just gets stronger with time; it never fades. I will always love you; this much I'm sure of. I wouldn't ask for diamonds, gold or a million dollars. None of that could make me as happy as I would be to just have you in my life once more!",1
"My love, with you in my life, every day feels like a holiday! So I cannot wait to marry you and have an eternal happy vacation!",1
"For more than twenty years, the (Name of Theater) has been entertaining and challenging the (Name of Town) community with top-notch productions of both classical and contemporary plays. Featuring a wide and diverse cast including the talented and celebrated actors (Name) and (Name), and benefiting from the innovative and skillful set and costume design of (Name), the theater's productions have regularly received the admiration of both the local and statewide press.Given this strength of quality and reputation, people are often surprised to learn that the theater is an entirely nonprofit operation. But it's true. Each member of the group contributes his or her talents entirely out of personal passion and out of the desire to enrich the culture terrain of the community.However, as you know, even nonprofit organizations need a financial foundation with which to pay for the ordinary expenses of materials, space, utilities, and publicity. At (Name of Theater), such funds are entirely the result of ticket sales.As the start of the new season approaches, therefore, we are writing to let you know about the exciting theater currently in preparation. We have enclosed a brochure detailing the story and cast for each planned production. We have also enclosed a form that can be used to purchase tickets for the entire season or for individual plays. Tickets are sure to sell fast, so please consider placing your order as soon as possible to ensure your place in the audience. Your contribution will bring you hours of fine entertainment and will help the talented cast and crew of (Name of Theater) to continue enriching the cultural life of our community. ",0
"On the whole, the proposed contract is acceptable; however, two provisions concern me:Please consider these changes and let me know what you think. If you are agreeable to my suggestions, I am willing to sign the contract. ",0
"My golden child, my pearl, my precious stone, my crown, my queen and empress.  You dear darling of my heart, my highest and most precious, my all and everything, my wife, the baptism of my children, my tragic play, my posthumous reputation.  Ach!  You are my second better self, my virtues, my merits, my hope, the forgiveness of my sins, my future sanctity, O little daughter of heaven, my child of God, my intercessor, my guardian angel, my cherubim and seraph, how I love you!",1
"We received notification that you have moved your investments from our brokerage firm in Springfield. We sincerely appreciate your past business and would ask a small favor of you. Could you take just a minute to write on the enclosed card how we could have better served you, and then drop it in the mail? We wish you well and hope we can serve you again. ",0
"I don't need a picture of you in my wallet as I have you in my heart. I love you so much, sweetheart.",1
I want to be with you always and forever. Nothing in this world can replace you in my heart.,1
"I love you more than the stars in the night; even every day we fight, my love will never change, even slightly. I just love you; I simply do.",1
"Whenever I look at you, my heart gets caught in a hitch. You're a gorgeous woman in my eyes!",1
"Thank you for asking to use my poem ""Alphabet Juice and Sagebrush Rubdowns"" in the third edition of Doe's Farm Phrases. I am pleased that you would consider using it. You may reproduce it as it appears in the Poetry Jamboree Proceedings, Section IV, page 128. Please acknowledge that it is reprinted by permission of the author. I will appreciate receiving a copy of the third edition when it is completed. ",0
"I can see myself spending the last day of my life with you, baby. Happily ever after! I love you.",1
"We are disappointed you have not taken care of your account with our company. You now have two options: Forward your payment to our office by July 15, or become a party in a legal action. A court judgment may add court costs to your obligation. A judgment against you will also damage your credit record. ",0
"I am writing you this letter to express my love for you. I know we have been through some tough times, but then we never started our marriage off on the right foot. We have been apart now for six months, and it has been the hardest time of my life. I tried to steel myself to keep you from hurting me again and built a wall of defense around my heart. Now you have come back into my life again, and the wall has begun to crumble.There is nothing more in this world that I want other than to start our marriage over again. I know that you are just as scared as I am, and you are afraid to take the steps to do that. I want us to forget about the past that brought us the hurt and pain that we caused each other and that caused us to start all over again. I want you to feel the passion, affection, love, and care that I have to offer you and that I have never been able to show you. We found something special together, and I don't want to give that up. We need to give this marriage the fundamental chance it never had. I know we can do it if we try. I have always said that you are my soul mate and the one I would be with forever.My heart is here waiting for you and ready to put it on the line again to try to make our marriage work. Will you do the same? I am taking this second chance and having faith this marriage will work. I need you to do the same, or we might as well call it quits now. I believe that God will give us the support that we need to make this love last forever if we do our parts. We invited him into our marriage nearly five years ago and asked Him to watch over us and protect us. I believe He will do so again.There is no other way to say it other than, ""I love you, Baby, with all my heart and soul."" I am not ready to give up on us. But I need your help and your love, too, because I cannot do this on my own.It's not necessary for you to respond to this letter. I just wanted to express how I felt inside. I just want you to know how much I love you and I miss you. You will see how happy we can be together, and you won't regret it.",1
"Thank you for your phone call regarding your account. We sincerely apologize for our error in the letter we sent you. We do have a record of your June 1 payment, which cleared your account. We value you as a customer and appreciate your courtesy in this matter. ",0
"We are writing today for two reasons. First, in case you don't already know about us, we would like to introduce ourselves. (Name of Store) is the best footwear store in the neighborhood, providing top-notch sport and casual footwear at reasonable prices. We encourage you to visit us and see for yourself the range and quality of our offerings.We would also like to bring to your attention our participation in this year's fundraising drive for (Name of Organization). Providing tireless and compassionate services to the homeless and hungry, (Name of Organization) is one of the most important public service institutions in our area. To assist with this year's campaign to earn funds for the construction of a new shelter and food kitchen, (Name of Store) has agreed to donate 10 percent of every sale from now until (Date). We are proud to join (Name of Organization) in the fight against homelessness and hunger, and we hope you will visit us soon and take the opportunity to contribute to a good cause, as well as take home a great pair of shoes.Our hours of operation are:We look forward to seeing you. ",0
"If tears, which you saw & know I am not apt to shed, if the agitation in which I parted from you, agitation which you must have perceived through the whole of this most nervous nervous affair, did not commence till the moment of leaving you approached, if all that I have said & done, & am still but too ready to say & do, have not sufficiently proved what my real feelings are & must be ever towards you, my love, I have no other proof to offer. God knows I wish you happy, & when I quit you, or rather when you from a sense of duty to your husband & mother quit me, you shall acknowledge the truth of what I again promise & vow, that no other in word or deed shall ever hold the place in my affection which is & shall be most sacred to you, till I am nothing. I never knew till that moment, the madness of — my dearest & most beloved friend — I cannot express myself — this is no time for words — but I shall have a pride, a melancholy pleasure, in suffering what you yourself can hardly conceive — for you don not know me. — I am now about to go out with a heavy heart, because — my appearing this Evening will stop any absurd story which the events of today might give rise to — do you think now that I am cold & stern, & artful — will even others think so, will your mother even — that mother to whom we must indeed sacrifice much, more much more on my part, than she shall ever know or can imagine. “Promises not to love you” ah Caroline it is past promising — but shall attribute all concessions to the proper motive — & never cease to feel all that you have already witnessed — & more than can ever be known but to my own heart — perhaps to yours — May God protect forgive & bless you — ever & even more than ever.",1
"Doe's Carpet Cleaning now cleans draperies! We've been Springfield's favorite carpet cleaning service for over 40 years, and now we can do the same great job on your draperies. We have acquired rights to the best in-home drapery cleaning system on the market. So convenient. So fast. So Clean! So call us today for an introductory offer on an in-home drapery cleaning by Springfield's best, Doe's Carpet and Drapery Cleaning. Your satisfaction is 100% guaranteed! We are available 9:00 a.m. to 7:00 p.m. Monday through Saturday at 555-5555. Call now! ",0
"There is so much I would like to say to you and tell you what you mean to me, but the right words don't ever come.You have the most amazing way of showing me how much you care. You share things with me that I couldn't share with anyone else. There have been a few speed bumps along our road, but we have always walked hand-in-hand, heart-to-heart, and soul-to-soul. Because of everything we have gone through, I know I can lean on you and be safe and secure.I never knew love until I knew you. I can't imagine life without you now. You are everything to me, and I am blessed with your love and devotion. I love you, more than I can ever tell you. There are no words for the love I have for you. My heart is yours--today and tomorrow, into eternity and beyond.",1
"You are definitely ""The Man."" Let me tell you why I think so. When I am near you, my heart tends to beat a little faster than usual, and I forget everything that I was about to say. Your voice sends shivers down my spine, and when you tell me you love me, light sparkles before my eyes. Only ""The Man"" can make my palms sweaty and the gleam in my eyes last all day long. I smile more now, and it's because of you.You make me feel special and wanted--for that alone I am thankful. You are my inspiration for everything I do now. I can turn to you when I feel as if the world is out to get me. I feel protected with you. You have stolen my heart, and I am not even upset! This was a robbery waiting to happen, one that I am glad it happened. I just ask that you cherish the heart you've stolen, because it was the only one I had. So you see, only ""The Man"" can make me feel like you do--happy and safe. I love you so much!",1
"I could kiss you a thousand times and still not be satisfied. My love for you is endless, and so tender, and so complete. I love you more and more with each passing day, and it eases my mind to know as tomorrow approaches, that I will love you more tomorrow than yesterday, and tomorrow I will love you more than today. My love for you cannot even be expressed in words, but only when we are together and you are holding me tight.When I think of our love, it reminds me of all the things you mean to me. You and only you have given me so much hope and have made me realize how much I need you, too. You show the true meaning of how a man should treat a woman.Rodney, please accept my heart as your own and listen to both of our hearts beating as one. You are my reason to live. Without you, I am nothing. The years will be a test, but nothing will keep me from loving you, or from being by your side. I love you more than you could ever know; you are my world. I just want to let you know how much I love all that you are and will grow to be. You are truly my love, my soul mate, and my best friend.For the first time in my life, I have something to believe in. You've seen me at my worst and still take me as I am. I thank God for you every day because I know you are an angel who is heaven sent. I love you from now till death do us part.Right now you live far away from me and it's killing me, but I know in my heart that we will make it through this. I don't want to lose you to anyone else or to anything that anyone has to say about me. I want you to know I love you from the deepest part of my heart. I'm always so lost for words when it comes to you. I just wish there was another way that we could be together.I want you and always will. There is nothing that will ever change the way I feel about you. I love you! Love can make a person do things that they never thought possible. There's a place in me where your fingerprints still rest, your kisses still linger, and your whispers softly echo. It's the place where a part of you will forever be a part me. I promise that you will always be in my heart. I love you.",1
"I sincerely enjoyed your presentation and our conversation afterward at the annual Database Convention in San Juan. As you requested, I have enclosed my resume for your review. I am looking for a new position that will challenge my programming abilities.I have significant programming experience, including work on two of the four major word processing programs, a spreadsheet program, and an interactive database management program. I am fluent in UNIX, Windows, C, and C++ programming.I received my bachelor's degree from Springfield State University where I won the ""Programming Innovator of the Year"" award. I graduated in the top 10 percent of my class. I have been active in Springfield community affairs ever since graduation, including serving on the Chamber of Commerce board and the Organizing Committee for the annual ""Innovator's Festival.""I am happy that you wish to review my resume and look forward to an opportunity to sit down with you and discuss how my skills would benefit the Doe Development Corporation. ",0
"When you came into my life, I wasn't sure how to react. I was so drawn to you and yet so wrapped up in my own narrow vision still that I almost lost you. Thank you for not giving up on me and for having the faith to keep trying to save our relationship. I have never loved anyone as much I love you--so completely, so unconditionally, like never before. When I told you that I would love you forever, I meant it. I will love you always!",1
"I am pleased to accept your offer to join Doe Corporation as a ""marketing representative."" The meeting with your marketing staff convinced me that I will be working with a successful team in a dynamic company, and I look forward to contributing to the team's efforts. As you requested, I have signed and enclosed the contract which details my salary as well as commission bonuses.I appreciate the literature you sent on the company's retirement and insurance programs. Thanks also for offering to answer questions I may have concerning these benefits, when I report to you for orientation at 8:00 a.m. on Monday, January 3. I appreciate your help in processing the employment papers and look forward to our January meeting. ",0
"Here at Doe First National Bank we listen to what our customers tell us. Our determination to meet your changing needs is reflected in the many new choices you will find in the accompanying brochure.Please take a moment to read through the descriptions of your accounts--and of the new accounts or services that may interest you. We think you will be pleased with the new banking opportunities you will find.Just as important, we promise to keep finding new ways to meet your changing needs. You have the right to expect more from your bank, and you can count on Doe First National to help you achieve your financial goals. Thank you for your contribution in helping us create new and improved services. ",0
"Thank you for your recent payment of $100.00. We have reinstated your credit line. As we discussed, we need to receive your payments by the 15th of each month. Further delinquencies may result in our having to place restrictions on your account.We appreciate your business. If you have questions or concerns, please contact us immediately. ",0
"This is the final letter I'll ever send you. I never knew love until I met you. You came into my life through a dating site on the Internet, and I'll never forget that night we met in the chat room. We shared our hopes and dreams for the future. I just pray when you read this letter, it touches your heart and restarts what we had before. I love you and want to be with you. I want so much for us to have the best life together.If only you knew how your absence has affected me. You gave so much hope that we could have a relationship and now you have taken that hope away. To cut me out of your life in such a manner is cruel. How could you have changed so much unless what you said in the beginning was not true?",1
"I just want to thank you for all the support, love, and care you've given me. Though we've been through a lot of pain together, it doesn't matter to me. I love you very much, and I really mean it. I know it's difficult for you to decide, but whatever the outcome of our relationship, I just want you to know that I've never regretted a moment of our time together. I will cherish both the good and bad memories.I just want to say I am sorry if I hurt your feelings. I just want you to know that I'm thankful that you came into my life. I will love you for the rest of my life.Thanks for everything and take care always!",1
