text,labels
"I realize that during hard times you calm me. Sometimes, you can read my mind and then tell me exactly what I want to hear. Regardless of how much frustration there is in my life, I look forward to your voice to help me through.I wanted you to call me last night. I wanted to hear you say that I will be okay, no matter what the doctor said; that everything he said was just statistics. I wanted to hear you say that I am not a statistic. Even though I couldn't be in your arms, I wanted to believe that everything could okay, just by you saying it would. I hope that you will call me soon because I need you.I love you with all my heart.",1
"Some of our most superb feelings and warm emotions come from our love. Our world, as we have come to see it, has no boundary when our lips lock together. No one can ever sever our bond of pure affection and intimate passion. We are the angels of our own personal heaven, where we have created our own language, too. It's no longer necessary for us to speak a language of words, for true love is clearly written in our eyes.It appears that you and I have fallen in love, without even having made an effort. This is our true heaven on earth, and we are the angels who dwell upon it. I love you, my Angel.",1
"It's been over a year and somehow we've made it this far. No matter how much I screwed up, you were determined to keep our love alive. I'll never be able to thank you enough for that. Did you know that you are the reason I live, breathe, and laugh? You mean everything to me.Sometimes you ask me why I love you and I don't answer. I know you must wonder if it is because I don't love you, or that I just can't think of a reason why I love you, but that's not true. It's just that when you ask me, I don't know where to start. Our love was meant to be. There's no arguing with the destiny that brought us together.",1
I can't really find the words to explain the way I feel when I hear your voice or when I see your face. All I can say is that I love the feeling that I feel. Writing this is my way of telling you how much I truly love you.,1
"It's the end of the day and I'm thinking about you, as usual. I want you to know how much I sincerely love the times we've spent talking together. It means so much to me. It truly seems like I've known you forever, and I honestly can't imagine life without you. There will be no looking back, no second thoughts, and no regrets. I want you and need only you, and my love will only grow stronger, day after day.Sometimes life hits you with unexpected things that take you totally by surprise. All I can say is, you're the best surprise life has ever given me. Your capacity for loving, caring, and understanding never ceases to amaze me. I've truly been blessed to find you and I'll never let you go, even if I have to personally bring you back here.",1
"Hey, Honey. I miss you. I'm sitting here thinking about you like I always do. I hope you're missing me too. Sunday is almost here again. The thought of you in my arms right now sounds so good to me. I just want you to know how much I love you.I've missed you every second of my life that we're apart. I knew that I found someone special when I met you. I always think about how sweet you are and how every time my phone rings and I hear your sweet voice on the other end, I smile. I'm happy every moment we're together or when a phone call connects us.",1
"At times I can't find the words to say what I mean, so writing it down when I think about it helps me to get my point across. All I know is that you are someone I want to spend time with and have fun with, someone I want to get to know better.I don't know quite what it is about you that is so special, but I hope in some way I make you feel it too. Being in a new relationship is always a little awkward to me at first. I guess I am a little shy and lack self-confidence. Since meeting you, though, I find myself smiling more often. I actually feel more cheerful first thing in the morning, which is a new thing for me.I love to talk with you. You come to the point quickly, but you're funny, too. We don't always agree on things, but that's what keeps it interesting.Anyway, I just felt like letting you know that I am thinking of you.",1
"I am thinking about you every second of every day and cannot wait until I see you again. We should never be apart this long again. I miss your kisses and your touch. I miss you so much. I hope that I can see you soon, but until I do, I will keep you in my dreams and in my heart. Remember that I love you, and that I always will. We are lucky because we found each other a second time, and we are able to love each other more than we ever had before. I am waiting to see you again. It's only been a little over a week, but now I know that I cannot be away from you for long. I love you with all my heart.",1
"I miss you so much and cannot wait until we are together again. I know you are doing what you want and that it is important to you, so I support you in every way. I hope you also know that I will be waiting for you here with open arms and a faithful heart.You are my only love, and I pray that God in Heaven will protect you and bring you back to me soon.",1
"I was sleeping, yet my hand was searching for you, but you were not next to me. I turned my head and opened my eyes slightly to see you playing with your new computer, and I just smiled. As time went by, that would be so typical of me to do. I didn't know that you saw me sneaking glimpses of you. I turned my head to the other side and fell right back to sleep. Within minutes, I felt you beside me, only the terry cotton of your robe between us. I cuddled right up to you, like a puppy against his mother. I still wake up at times thinking of our first morning together when I smiled and you saw me and read my mind.",1
"How would I know that you were watching me sleep? I awoke to see you lying there and, just then, you smiled and said, ""Hi,"" and that just melted me. I hope with all my heart that I can wake to your beautiful eyes for the rest of my life. I hated to leave, but as I have told you before, I leave a big part of me with you whenever I go. It is yours now, so take care of it and tread lightly.I wish that I could be with you while you face so many struggles today, but please know that I am there in spirit and am praying for everything to work out for you. No matter where this life takes us, if we're together or not, know that you will always be in my heart and be my only love.",1
"It's the middle of the day and I am thinking about you, as usual. I want you to know how much I sincerely love the countless hours we spend talking. It means so much to me. It truly seems like I've known you forever, and I honestly can't imagine life without you. There will be no looking back, no second thoughts, and no regrets. I love you and only you, and that love will only grow stronger.Sometimes life hits you with unexpected things that take you totally by surprise. All I can say is that you're the best surprise life has ever given me, and your capacity for love, caring, and understanding never ceases to amaze me. I've truly been blessed by finding you and I'll never let you go.",1
"Hey, Beautiful! I just wanted to say, ""I love you"" and put that smile I love so much back on your face. I want everyone to know how much you mean to me. Ever since you entered my life, I've been floating on Cloud Nine and have not come down yet!You are the most beautiful person I know, inside and out, and I see that more clearly with each passing day. I love everything about you and about us. You do something to me that no one else can. You have made me so happy, the happiest I've ever been. You give me the most amazing feelings of being in love with you.I still don't know what I did to be so lucky to have you in my life. Our relationship is a dream come true. I am so thankful I met you. In this short time we've been together we have grown so much, and I can't wait to see what more the future holds in store for us. I love you with all my heart and soul, always and forever!",1
"I know we don't get to talk or to see each other much anymore. But being apart from you for awhile doesn't change the way I feel about you. Sure, I'm lonely, and sometimes I'm overwhelmed. But, just remember that I love you and everything about you. That's what gets me through every long day.Sweetheart, you don't know what I would give to feel your touch once more, to kiss your lips, or even just to see you again. I never loved anyone as much as I love you. You make me feel loved. You make me feel secure. More importantly, you make me feel wanted. We both knew our friendship would grow from the very first day. Neither one of us could begin to imagine the love we would both feel now. You are my soul mate, my best friend, my inspiration, and my true love.Gaining your love has been the best thing that has ever happened to me. I know that I love you and always will.",1
"I want to thank for having so much faith in me and in us as a couple. Thank you for making me a better person, and for giving your heart to me, and for opening up to me.The last six months have been wonderful. I never expected to feel this way. You are wonderful and my friends think so too, and so does my family. You make me really happy and, even though we are apart so much of the time, I love when we come together.I get butterflies in my stomach at the very thought of seeing you again. You make everything complete, and I can't imagine having these feelings for anyone else. I'm anxious to see you again. Time is ticking, and it's going by really slowly without you.You say that you are going to make me a happy woman. Well, I want you to know that you have already made me happy just by being you, by showing me love, and by being so open with your feelings. You are what I dreamed of when I was a little girl--someone with integrity, honesty, good looks, and a caring personality. I never thought I would find you, but here you are.I love you so much, and can't wait to be with you again. I want to give you my heart and soul. I don't care about anything else in the world because I am only in love with you. Thank you for making all of my dreams come true. I could not ask for anything more. I am the luckiest girl in the world to be called your girlfriend. I'm truly honored. Thank you. I love you.",1
"You are the most intelligent, handsome man I have ever met and I have been so blessed to have you in my life. We have had our share of drama, I know, but you will always mean the world to me.I can't wait until I have the chance to hold you in my arms again. You're the most wonderful man in the world. I know I sometimes frustrate you but I long for nothing else than to keep you happy. You're always in my thoughts and in my heart.",1
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0
Mr Deeds! am i 87? these numbers mean nothing to me! Fair well mr puffy jacket man! Ha ha ha!,0
Why nothing. Ok anyway give me treat,0
 no child support.,0
"  Pastors do the same thing in church. They'll be right in the middle of a statement and then say ""HELLO"", or something like it.  It's a way to keep us ADD people paying attention. lol",0
Haha... can... But i'm having dinner with my cousin...,0
Aight ill get on fb in a couple minutes,0
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0
I AM AT THE GAS STATION. GO THERE.,0
"\What are youdoing later? Sar xxx\""""",0
"I really don't get these psycho fanboys attacking everyone who didn't like the damn movie. It's a f***ing Batman movie, grow up!  All your bitching and moaning won't change the fact that the movie was just ""OK"" and nonething more.  No one deserves an oscar and no new ground was broke.  The f***ing Batmobile was stopped by a stupid rocket launcher! WTF?? ha ha ha!  It was a kids movie written to appeal to the emo generation... I guess that explains all the ""boo hoos"" and ""I'll kill myself if Heath don't get an oscar!""  Some of you REALLY need to get outside more ;)",0
I guess it is useless calling u 4 something important.,0
How long does applebees fucking take,0
"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",0
Hmm .. Bits and pieces lol ... *sighs* ...,0
No. On the way home. So if not for the long dry spell the season would have been over,0
Then mum's repent how?,0
"Nothing, i got msg frm tht unknown no..",0
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0
"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",0
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0
"Ben stiller, Vince Vaughn, Owen Wilson........Enough already.....",0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0
"  I'd recommend a couple of Hammer's little-known (or at least rarely mentioned) black and white suspense films, ""Nightmare"" and ""Paranoiac"".",0
That's y we haf to combine n c how lor...,0
"once again cons are showing the hypocrites that they are.  waterboarding is torture, you have hung people for committing this crime.  you can't even live up to the justice you espouse others to follow...  any of you in this thread excusing the ""type"" of method, if you believe in a higher power, he certainly is looking down on you today. but then, your only true god has been money anyways...  shameless hypocrites  its indefensible. its torture. and you no longer should ever be given the keys to any power what-so-ever. you have lost every inch of credibility to govern. you have turned your back on the constitution, morality, the american people, the soldiers and humanity.   you have completely lost your shit",0
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,0
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",0
Alan Cumming - Kurt Wagner/Nightcrawler in X2: Xmen United    Quality opening scene!,0
Jay's getting really impatient and belligerent,0
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",0
"UT is an awesome school. I miss the long walks to class & the bus rides. (I really do! haha) I had a great time while I was in Austin... coffee shops, live shows, football, & Leslie! I didn't enjoy it as much as I would've liked towards the end (b/c of work/studying), but I would definitely recommend it. I hope to move back to Austin in a couple years. Can't wait!",0
Shall i come to get pickle,0
He is a womdarfull actor,0
Now thats going to ruin your thesis!,0
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,0
"youre all a bunch of FUCKING IDIOTS weed and alchohol both SUCK they both FUCK YOU UP   the best thing is PORN. it is all natural and doesnt hurt you plus, i like getting off more than getting high.   tho i should follow my own advice with that..but nvm *im a pill doer* :(",0
Its just the effect of irritation. Just ignore it,0
I am in a marriage function,0
" you could google it, but heres a ccouple  http://www.huffingtonpost.com/news/joe-biden?page=3 --biden  reports of palin's IQ seem to vary reasonably between 113 and 133 so google itand find whatever you need",0
In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),0
"Its not just terrorists we are talking about here, we have lost all sense of morality. We have lost our value for life and common decency, just look at our city streets. The nation's capital is setting checkpoints to curb crime, ""patriots"" suggest we shoot illegals on site, our law enforcement is just as corrupt as it is in Mexico, a 78 yr old man gets hit by a car and people just stand around and look, no one runs to help..etc etc. We have become worse then the terrorists we are supposedly fighting in the middle east.",0
"All these things are great, but we are not allowed to chase them into Iran and fix the rest of the pack..",0
Are you up for the challenge? I know i am :),0
"Batman-great Batman Returns-good, though there was some cheesy moments in the movie. Batman Forever-I liked it, though Two-Face should have done more then yelling about how the Bat won't die. Batman and Robin-total piece of crap",0
I'm defiantly one of them.,0
Were trying to find a Chinese food place around here,0
Lol your always so convincing.,0
"  The difference in the old way was they lowered their heads into a bathtub, not pour water over a rag",0
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,0
X-Men United had a good one.,0
"Lynda Carter as Wonder Woman...(although, that is television...)",0
Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,0
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0
Ya just telling abt tht incident..,0
" And,to prove I'm not in the closet about being tea ""sippin'"".",0
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0
You know there is. I shall speak to you in  &lt;#&gt;  minutes then,0
"It wont b until 2.15 as trying 2 sort house out, is that ok?",0
O. Guess they both got screwd,0
"Theoretically yeah, he could be able to come",0
"Sorry, I'll call later in meeting",0
"  Right here. Awesome ending.    Also, Se7en.",0
Tension ah?what machi?any problem?,0
That's what I'm saying. There's no respect in that relationship. So how can they be equal?,0
My birthday is on feb  &lt;#&gt;  da. .,0
Dear reached railway. What happen to you,0
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,0
"Ok., is any problem to u frm him? Wats matter?",0
I hope you know I'm still mad at you.,0
5 nights...We nt staying at port step liao...Too ex,0
"  Wait, the Iraqis (most of them) want the US to leave.  And most US troops think Iraq is a lost cause.  But you want more death.  Wow, youre pretty damn hateful.",0
You said not now. No problem. When you can. Let me know.,0
Even my brother is not like to speak with me. They treat me like aids patent.,0
"You mean like North Korea ""Came Clean""?",0
Do u hav any frnd by name ashwini in ur college?,0
"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",0
" ""Can"" and ""will"" have two completely different meanings.",0
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,0
Yes da. Any plm at ur office,0
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,0
2 and half years i missed your friendship:-),0
" I wouldn't have said it at all, but you went after Americans. Oh, and you also came to the defense of a liberal.",0
Love it!,0
"  No, blacks were not given access to credit and property in the manner that whites were due to racism. In the 60's many black neighborhoods were destroyed to make the interstate highway system, the replacement was high density public housing. In 68, when king died blacks destroyed their own commercial centers, but these were OWNED by whites and rented to blacks. That was part of the anger, to this day most of these places are still just as they were after the riots. In combination with the drugs that were imported into the cities by Regean to destroy the black pride movement, these things destroyed confidence and morale in the black community, causing them to blame the man. Most of the children from the 70's grew up to be either cynical adults, or backstabbers to the ppl they left behind when they made it, like Barrack and Michelle Obama.",0
Prakesh is there know.,0
"  exactly, actualy they could have killed this guy the way they did it, dead prisoners make for lousy information",0
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,0
I'm in office now da:)where are you?,0
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",0
  The insanity is just too much in that post sorry.,0
Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,0
Yes.he have good crickiting mind,0
Fuck babe ... What happened to you ? How come you never came back?,0
  What movies has he been in? That's pretty much your answer. Paul Walker is an insignificant piece of bark.,0
Every day i use to sleep after  &lt;#&gt;  so only.,0
"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",0
"Maybe not, but he was sexier than the others ;-) LOL!",0
Dude got a haircut. Now its breezy up there,0
No prob. I will send to your email.,0
Hey you can pay. With salary de. Only  &lt;#&gt; .,0
Thanx...,0
"  you're not saying that because she's one of the few people that can play soccer and not get called penalties for using her hands, right?",0
"   as you said, the end of the world AS WE KNOW IT isn't that just great? I'm a make sure I'm in an area without many people and with lots of edible vegetation...  can't wait !!",0
  I wouldn't say that. Since 2000 he has worked on almost 140 projects. That's almost 18 projects a year.,0
It has issues right now. Ill fix for her by tomorrow.,0
durian,0
Yeah I can still give you a ride,0
"Damn, can you make it tonight or do you want to just wait til tomorrow",0
Any kind of berries.,0
I will treasure every moment we spend together...,0
  Yeah 70 is considered retarted.,0
It vl bcum more difficult..,0
i see. When we finish we have loads of loans to pay,0
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0
Is xy going 4 e lunch?,0
 No. Its personal choice. Your health unless it effects society (as in something highly contagious) is a personal decision. It doesnt matter if you base your chgoice on a fortune cookie. Its your life.,0
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0
"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",0
 George Peppard died :(,0
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0
"K I'll head out in a few mins, see you there",0
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,0
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0
The evo. I just had to download flash. Jealous?,0
Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,0
i dnt wnt to tlk wid u,0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0
Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,0
Ambrith..madurai..met u in arun dha marrge..remembr?,0
Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,0
MSNBC is still reporting he needs 11 delegates?,0
Ok... I din get ur msg...,0
But really quite funny lor wat... Then u shd haf run shorter distance wat...,0
Umma my life and vava umma love you lot dear,0
Ghost Ship.    The opening sequence was the only enjoyable part of that film.,0
Thats cool. i liked your photos. You are very sexy!,0
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0
Hello! Good week? Fancy a drink or something later?,0
Must come later.. I normally bathe him in da afternoon mah..,0
No dear i was sleeping :-P,0
  Thanks,0
Yeah sure I'll leave in a min,0
 The only thing good about the ending to Citizen Kane is that it ended: boring. The credits are the highlight of the film.,0
  He just lost my vote.  dammit!,0
 Have you seen your face?,0
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0
These won't do. Have to move on to morphine,0
I just have to say that is the coolest freaking kids costume EVER. Although it looks like he had a bit too much milk plus.,0
You still coming tonight?,0
Horrible gal. Me in sch doing some stuff. How come u got mc?,0
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,0
  Interesting.  http://www.imdb.com/title/tt1235124/,0
 Would not happen with how much Star s ask to do voices for movie characters he would not make that much money. and besides who would they get that has't sickend you already.,0
"   I hope not. It's a great game and all,but I'd rather see a movie based on something after ROTJ. Enough of the Clone Wars and anything between the existing movies. Give us something new for a change.",0
There is a first time for everything :),0
No my mum went 2 dentist.,0
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0
I was just callin to say hi. Take care bruv!,0
Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0
What happened to our yo date?,0
 Jessica Simpson,0
"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",0
Tell rob to mack his gf in the theater,0
"For a long time I thought it was a gateway to hell, or something along those lines. But that was mostly due to the fact that the combination to the briefcase appeared to be ""666"" and when opened, it glowed orange/yellow/gold colors, resembling the colors of fire. That's wrong though I'm sure. I like the theory of Marcellus' soul",0
Have you seen who's back at Holby?!,0
get ready to moan and scream :),0
BLOW!,0
Just finished. Missing you plenty,0
Hi. Hope you had a good day. Have a better night.,0
Id have to check but there's only like 1 bowls worth left,0
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0
ok. I am a gentleman and will treat you with dignity and respect.,0
I am taking you for italian food. How about a pretty dress with no panties? :),0
You still at grand prix?,0
You do your studies alone without anyones help. If you cant no need to study.,0
Mm i am on the way to railway,0
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",0
It is a good thing I'm now getting the connection to bw,0
1.Pulp Fiction  2.Point Break  3.Falling Down,0
I'm freezing and craving ice. Fml,0
Yes. Rent is very expensive so its the way we save.,0
When're you guys getting back? G said you were thinking about not staying for mcr,0
"Hm good morning, headache anyone? :-)",0
"My So Called Life...God, I loved that show.... on second thought...cancel that...They'd kill it... Wiseguy with Ke Wahl...the first season would make a great movie...too bad Ray Sharkey is dead...he was phenomenal in that show",0
I think you should have a license to breed. Overpopulation is the biggest contributing factor the Global warming and International instability.,0
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0
Thank you. do you generally date the brothas?,0
If you saw me in real life you would run the other way!,0
We can go 4 e normal pilates after our intro...  ,0
"Merry Christmas to you too babe, i love ya *kisses*",0
"Ya, told..she was asking wats matter?",0
Ah picture's not coming up :(,0
"Drama, Drama and Drama is what happens @ CSULB. I've put up with it so long now! Time to move on.",0
Are you angry with me. What happen dear,0
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0
"Damn little freshman. The Beach is where it's at. You're probably not having a good time and think it's too much like high school cuz you're only stickin too your little high school friends. You're in college now, get out there and meet people! In other words...grow up!",0
I didnt get anything da,0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,0
"No, I don't like that ending. Come up with something better and report back later.",0
"Not for possession, especially not first offense",0
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0
I will come with karnan car. Please wait till 6pm will directly goto doctor.,0
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0
No. I.ll meet you in the library,0
" #1. It's called freedom of speech. #2.ÃÂ  If I vote for a candidate and he turns into a huge douchebag do I still have grounds to complain? (e.g. Bush) #3.ÃÂ  If you think every candidate sucks ass and none of them are worthy of your vote you get more respect from me than if you vote for the person that sucks the least [out of the top 2 parties because you think a 3rd party vote is a wasted vote]. #4.ÃÂ  They're taking your money, they're running your lives.ÃÂ  You ALWAYS have the right to complain.",0
did he cover that rehab song?,0
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0
Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,0
 Only?!,0
10 min later k...,0
I got me a little 125cc bike at the moment. I put £5 in it and it does 100 miles or so.  I use it instead of my car at the moment. The car does 100 miles on about £14.  I think the future is mopeds.,0
"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! ",0
45 man cream pie.... that hoe didnt see it cuming lol,0
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0
Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,0
Yup having my lunch buffet now.. U eat already?,0
(That said can you text him one more time?),0
You should get more chicken broth if you want ramen unless there's some I don't know about,0
We'll you pay over like  &lt;#&gt; yrs so its not too difficult,0
Go fool dont cheat others ok,0
You call him and tell now infront of them. Call him now.,0
 that one I saw ;),0
" Lol, it's odd to see a righty from Boston! Good for you, man, for not succumbing to the left wing!",0
  Source? I will not accept your ass as a source.,0
How are you doing. How's the queen. Are you going for the royal wedding,0
Ok enjoy . R u there in home.,0
So lets make it saturday or monday as per convenience.,0
"It's the system that is at fault here. Even if they come forward, there's a good chance it wouldn't have made a difference. Having said that, however, had it been me, I would have went to the judge and DA and told what I know and given up the license. At least, maybe, the verdict could have been overturned. Only maybe, but worth a shot. Even if they didn't give up their client, just said that someone else confessed to the crime. What I don't get is why they didn't do it after their client got convicted. He was done for anyway.",0
You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0
X2  &lt;#&gt; . Are you going to get that,0
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0
Jason says it's cool if we pick some up from his place in like an hour,0
Hey. You got any mail?,0
Will Ì_ b going to esplanade fr home?,0
Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",0
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,0
"""just the pits""  Was that an intentional pun?",0
Yeah whatever lol,0
Have a nice day my dear.,0
Pls dont forget to study,0
Good question...  ,0
U attend ur driving lesson how many times a wk n which day?,0
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",0
"Yeah, don't go to bed, I'll be back before midnight",0
"   The President of the United States, is the most powerful man on the planet.  He can erase, COUNTRIES, with a word.  Im just glad Barack X has so much experience.  Now I know, I can trust him.",0
"Yeah why not, is the gang all ready",0
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0
Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,0
Whens your radio show?,0
"  The American people chose Obama. And don't come here giving me that ""Hillary had the popular vote"" bullshit. The only reason she had slightly more popular votes then Obama was because his name wasn't on the ballot in Michigan when hers was. lol@Clinton and her dumb supporters wanting those votes to count.",0
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0
ÌÏ thk of wat to eat tonight.,0
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0
Ding me on ya break fassyole! Blacko from londn,0
 You are in an EXTREME minority here. Most people loved the ending to The Mist.,0
LOLz...mine would have made us write essays then go do extra math :/,0
Captain vijaykanth is doing comedy in captain tv..he is drunken :),0
Yep. I do like the pink furniture tho.,0
Don no da:)whats you plan?,0
No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0
Really good:)dhanush rocks once again:),0
"    The first American Flag was sown of hemp, and the original draft of the Constitution was written on Hemp paper.",0
You flippin your shit yet?,0
Hey what are you doing. Y no reply pa..,0
Oh sorry please its over,0
I'm home.,0
Hey we can go jazz power yoga hip hop kb and yogasana ,0
lol Pippi is the shit.  I got mad old VHS tapes of Emil and those other lames,0
  Then you must be stupid . .cause you don't read what you are posting to  . . . Â you responded to this post an hour before you responded to mineÂ  . . .XP,0
"And how you will do that, princess? :)",0
Can you believe there is still gonna be something that is gonna happen in the movie forum in 5 days?,0
"  I'm not a mortgage lender but if I was an unethical lender I would write you a zero down ARM with a great teaser rate just to get you into the mortgage because I know I can sell this arm loan off to Fannie and Freddie and I don't have to eat it when you default.  I didn't really care what your income was, is, or could be because my profit is coming when I sell the mortgage off.  Essentially, my risk is minimal because it is assumed by Fannie and Freddie. I make easy profits because I do not have to keep bad mortgages on my books.",0
"  Well of course it is, but I'm saying that that other dude is blowing it wayy out of proportion. Its not like every country on earth is perfect.",0
"haha, im taken lol",0
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,0
"Yes, a lot of new movies are garbage. A lot of old movies are also garbage. There has always been garbage and there will always be garbage. Still, some really good movies are being made. It's just that most people don't bother to go see them. Because they are FOREIGN. *shocking* That said, a lot of foreign films are also garbage. :lol:",0
he cuts her skin off and wears it while touching himself.,0
Yar lor... How u noe? U used dat route too?,0
Well I'm going to be an aunty!,0
Pls speak to that customer machan.,0
   why was his post insane?  Speak now I demand it!,0
LOL what happens in Vegas stays in vegas,0
"  Interesting to see some of the pundits tackling the issue head on, that can only be a good thing.",0
Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,0
Love you aathi..love u lot..,0
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0
Ok... But bag again..,0
"If we are truly the greatest country in the entire fucking world, then why in fucking hell do we have republican controlled Supreme Court, which can influence who becomes president only if their is a tie in the presidential election as well as the fact that our free market is completely owned by big business. Gentleman and ladies if this country was so great we would not have a 9 trillion dollar debt, a failing dollar, a failing economy, and we would be a free nation except the patriot act, RFID act, and Rendition among other violations have hinder this free nation. If we are so free, then why do we have rendition to take suspected or compltely innocent Americans and locked them up and torture them in till the confessed to a crime they did not commit. This is the only beginning yet in mind is signals the end of the end as our nation is fixing to collaspe just like the Roman Empire.",0
Hmmm.but you should give it on one day..,0
